랭킹	지역	상호명	업종	주소	경도	위도
5141	경기	인하찹쌀순대	한식	부천시 소사구 송내2동	126.7676522	37.4791752
5142	서울	스페인클럽(Spain Club) 롯데월드몰	기타/세계	송파구 신천동	127.0989767	37.5239214
5143	경기	로이즈초콜릿 판교아브뉴프랑점	카페/주점	성남시 분당구 삼평동	127.108729	37.4019917
5144	경기	아씨곱창	한식	수원시 장안구 송죽동	127.0048142	37.3064423
5145	부산	빠리쟝베이커리	베이커리	부산 동래구 복천동	129.0883161	35.2067975
5146	서울	단풍나무집 강남역점	한식	강남구 역삼동	127.0385535	37.5000807
5147	경기	몽슈슈 현대백화점 판교점	베이커리	성남시 분당구 백현동	127.1013084	37.3849594
5148	경기	서현실비	한식	성남시 분당구 서현동	127.1344371	37.38226
5149	서울	노랑저고리	한식	서초구 서초동	127.0168004	37.4883773
5150	서울	바다식당	한식	용산구 한남동	127.0051795	37.5375402
5151	경기	조가네갑오징어	한식	용인시 기흥구 보정동	127.1071275	37.309358
5152	강원	카페이네(E.Ne)	카페/주점	강원 삼척시 남양동	129.1638677	37.4332407
5153	서울	폴바셋	카페/주점	종로구 중학동	126.9796808	37.5753104
5154	경기	두부마당 포곡점	한식	용인시 처인구 포곡읍	127.2175608	37.2904958
5155	서울	그릴에이치(Grill H)	양식	강남구 청담동	127.0504711	37.5243974
5156	경기	신닭발	한식	수원시 영통구 영통동	127.0723406	37.2548631
5157	서울	라그릴리아(LAGRILLIA) 뉴코엑스점	양식	강남구 삼성동	127.0561233	37.5139725
5158	서울	온달왕돈까스	양식	성북구 동선동1가	127.0182315	37.5923155
5159	경기	베지박스(Vegebox)	카페/주점	성남시 분당구 백현동	127.1013084	37.3849594
5160	서울	키사라(KISARA) 여의도점	일식	영등포구 여의도동	126.9284428	37.5286693
5161	충남	짬뽕가 목천점	중식	천안시 동남구 목천읍	127.212567	36.7884517
5162	충남	잇플레이트	양식	천안시 동남구 신부동	127.1627982	36.8244648
5163	서울	젤라띠젤라띠(Gelati Gelati)	카페/주점	마포구 서교동	126.9187795	37.5538373
5164	경기	에코의서재	카페/주점	용인시 기흥구 보정동	127.1071275	37.309358
5165	서울	무테키야	일식	강남구 삼성동	127.0561233	37.5139725
5166	서울	신사소곱창 성수점	한식	성동구 성수동2가	127.0565313	37.540854
5167	전북	비행장정문부대찌개	한식	전북 군산시 나운동	126.6970651	35.9624548
5168	서울	미쓰쭈	한식	양천구 목동	126.8745239	37.5360428
5169	제주	설농옥	한식	제주 제주시 이도일동	126.5275275	33.5054486
5170	대전	인디	기타/세계	대전 서구 둔산동	127.3890119	36.3557993
5171	서울	하동관 여의도점	한식	영등포구 여의도동	126.9284428	37.5286693
5172	경기	양평해장국	한식	수원시 팔달구 인계동	127.0298898	37.268733
5173	충북	통불닭발	한식	청주시 흥덕구 복대1동	127.4326015	36.6355199
5174	경기	다전1973	카페/주점	수원시 팔달구 신풍동	127.0128295	37.2835319
5175	대전	예술마당	한식	대전 서구 둔산동	127.3890119	36.3557993
5176	서울	비앙비앙(Bien Viens)	베이커리	마포구 신공덕동	126.9559351	37.5440981
5177	경기	몬스터돈가스	한식	안산시 단원구 고잔동	126.831459	37.3187609
5178	충남	미쓰족발 천안신방점	한식	천안시 동남구 신방동	127.1271666	36.7777898
5179	서울	돈사돈 신설동점	한식	동대문구 신설동	127.0255578	37.5749411
5180	서울	미아베라카페(Miavera Cafe)	카페/주점	강남구 신사동	127.0265061	37.5238058
5181	서울	하남돼지집 목동점	한식	양천구 신정동	126.8557205	37.5151924
5182	대구	진흥반점	중식	대구 남구 이천동	128.6021482	35.851505
5183	서울	토끼정	일식	강남구 역삼동	127.0385535	37.5000807
5184	강원	북청아바이순대	한식	강원 속초시 청호동	128.5964352	38.1964695
5185	강원	남촌막국수	한식	강원 춘천시 근화동	127.7146624	37.8847302
5186	대구	이바네	일식	대구 남구 대명2동	128.5866532	35.8551148
5187	제주	중문솥뚜껑	한식	제주 서귀포시 대포동	126.4486298	33.273305
5188	제주	호돌이식당	한식	제주 제주시 한림읍	126.2847479	33.3763445
5189	강원	담치마을	한식	강원 양양군 양양읍	128.600678	38.0916017
5190	경기	먹튀	분식	수원시 팔달구 인계동	127.0298898	37.268733
5191	경기	김네집	한식	경기 평택시 신장동	127.0515296	37.0847055
5192	서울	일도씨곱창 신사점	한식	강남구 신사동	127.0265061	37.5238058
5193	서울	신선설농탕 이태원점	한식	용산구 한남동	127.0051795	37.5375402
5194	경기	필라스(Philla's)	패스트푸드	경기 의정부시 의정부동	127.0422196	37.7374697
5195	서울	은행골 논현점	일식	강남구 신사동	127.0265061	37.5238058
5196	서울	미즈컨테이너 서초점	양식	서초구 서초동	127.0168004	37.4883773
5197	서울	갈리나데이지(Gallina Daisy)	양식	종로구 통인동	126.9702177	37.5801569
5198	강원	바다천국	한식	강원 속초시 교동	128.573907	38.2018975
5199	강원	장수촌칼국수감자옹심이	한식	강원 강릉시 임당동	128.8943986	37.7557898
5200	서울	만가옥장서는날	한식	영등포구 여의도동	126.9284428	37.5286693
5201	경기	전광수커피하우스 수원점	카페/주점	수원시 영통구 영통동	127.0723406	37.2548631
5202	강원	고기구워	한식	강원 고성군 거진읍	128.4083549	38.4307022
5203	서울	윤씨그릴방	한식	마포구 연남동	126.921533	37.563026
5204	전북	우정명태	한식	전북 군산시 나운2동	126.6992266	35.965173
5205	전북	감로헌	한식	전주시 덕진구 금암1동	127.1331348	35.8374219
5206	제주	큰갯물횟집	일식	제주 서귀포시 대포동	126.4486298	33.273305
5207	경기	까삐네칼국수	한식	수원시 장안구 조원동	127.0150768	37.3040502
5208	제주	호박다방	카페/주점	제주 제주시 애월읍	126.3939726	33.4110375
5209	서울	카페마조앤새디 동대문점	카페/주점	서울시 중구 광희동2가	127.008428	37.563941
5210	제주	구름물고기	카페/주점	제주 제주시 애월읍	126.3939726	33.4110375
5211	서울	이끼롤까스	기타/세계	강남구 신사동	127.0265061	37.5238058
5212	제주	석다원	한식	제주 제주시 구좌읍	126.7954453	33.4980741
5213	강원	카페체르또(Cafe Certo)	카페/주점	강원 태백시 황지동	128.9669271	37.1712699
5214	경기	돈멜	한식	성남시 분당구 정자동	127.115507	37.3644048
5215	강원	강릉감자옹심이	한식	강원 강릉시 임당동	128.8943986	37.7557898
5216	서울	초승달	일식	용산구 이태원동	126.9925274	37.5385142
5217	서울	삼거리푸줏간	한식	마포구 서교동	126.9187795	37.5538373
5218	서울	효자동소금구이	한식	종로구 내자동	126.9717448	37.5753136
5219	경기	화홍추어탕	한식	수원시 장안구 송죽동	127.0048142	37.3064423
5220	전북	전주옥	한식	전주시 덕진구 금암동	127.1363729	35.8409513
5221	서울	스파카나폴리(SPACCA NAPOLI)	양식	마포구 합정동	126.9090439	37.547026
5222	강원	신대왕족발	한식	강원 속초시 조양동	128.5816718	38.184786
5223	서울	소년의레시피	양식	관악구 신원동	126.9272823	37.4816965
5224	제주	최이수김밥	분식	제주 서귀포시 서귀동	126.563701	33.2451152
5225	서울	트레비아(Trevia) 녹사평점	기타/세계	용산구 이태원동	126.9925274	37.5385142
5226	경남	남해암소한마당	한식	경남 남해군 이동면	127.953243	34.7881541
5227	강원	마당갈비	한식	강원 강릉시 교동	128.8880235	37.767407
5228	강원	복골메밀국수	한식	강원 양양군 강현면	128.5606315	38.1292803
5229	경기	화로692	한식	고양시 일산동구 정발산동	126.7780185	37.6704611
5230	전북	얼시아지매콩나물국밥	한식	전주시 덕진구 덕진동1가	127.1317179	35.8486059
5231	강원	까막골막국수	한식	강원 속초시 조양동	128.5816718	38.184786
5232	강원	해동막국수	한식	강원 강릉시 포남동	128.9079682	37.7741028
5233	서울	김태완스시	일식	강남구 논현동	127.0317166	37.5136758
5234	서울	종로돈가	한식	종로구 관철동	126.9860024	37.5691297
5235	제주	홍도니	한식	제주 제주시 오라이동	126.5187527	33.427899
5236	제주	스위트몬스터 제주애월점	카페/주점	제주 제주시 애월읍	126.3939726	33.4110375
5237	충남	고향칼국수	한식	충남 공주시 금흥동	127.1460719	36.4833017
5238	경기	고봉민김밥 수원인계점	한식	수원시 팔달구 인계동	127.0298898	37.268733
5239	경기	옵서예	한식	용인시 기흥구 보정동	127.1071275	37.309358
5240	서울	꿈앤펀(꿈&Fun;) 이태원점	양식	용산구 이태원동	126.9925274	37.5385142
5241	서울	타지팰리스(TAJ PALACE)	양식	용산구 이태원동	126.9925274	37.5385142
5242	경북	스윗스텝	베이커리	포항시 남구 이동	129.3307708	36.0343204
5243	강원	설악산단풍빵 속초중앙시장점	베이커리	강원 속초시 금호동	128.5794635	38.2100509
5244	서울	파올로데마리아(Paolodemaria)	양식	종로구 부암동	126.9655888	37.5947672
5245	경기	홍두깨손칼국수	한식	안양시 만안구 안양동	126.9161213	37.3885521
5246	서울	타이슨함박(TYSON HAMBAK)	양식	강남구 신사동	127.0265061	37.5238058
5247	서울	오라방	한식	마포구 망원동	126.8998549	37.5554916
5248	서울	해랑	한식	강남구 논현동	127.0317166	37.5136758
5249	경기	카페올굿(ALL GOOD)	카페/주점	수원시 장안구 율전동	126.9692514	37.3036509
5250	서울	티지아이프라이데이스(TGI) 디큐브점	양식	구로구 신도림동	126.8821887	37.5099496
5251	대구	원주통닭	한식	대구 서울시 중구 공평동	128.6018115	35.8714168
5252	서울	별다방미스리	카페/주점	종로구 관훈동	126.9846777	37.5741551
5253	서울	스테파니카페	양식	강남구 신사동	127.0265061	37.5238058
5254	서울	돈부자	한식	강남구 신사동	127.0265061	37.5238058
5255	서울	돈가스맘마	일식	관악구 봉천동	126.9534865	37.4779759
5256	제주	화로향	한식	제주 제주시 건입동	126.5426562	33.5152292
5257	서울	통돼지찌개집 신사점	한식	강남구 신사동	127.0265061	37.5238058
5258	경기	아그집쭈꾸미 화성점	한식	경기 화성시 반송동	127.0714319	37.1975284
5259	서울	loft71	카페/주점	은평구 갈현동	126.9135743	37.6215469
5260	강원	경포중국집	중식	강원 강릉시 안현동	128.884107	37.8054682
5261	서울	더버뮤다(the bermuda) 이태원점	카페/주점	용산구 이태원동	126.9925274	37.5385142
5262	서울	조개일번지 본점	한식	강북구 미아동	127.0238794	37.6211053
5263	서울	미스터케밥(mr.kebab) 이태원2호점	기타/세계	용산구 이태원동	126.9925274	37.5385142
5264	서울	보물선 신사본점	카페/주점	강남구 신사동	127.0265061	37.5238058
5265	강원	기사문	한식	강원 강릉시 교1동	128.8744837	37.7655621
5266	제주	청해야횟집	일식	제주 제주시 용담삼동	126.4956874	33.5157766
5267	경기	장안순대국	한식	수원시 팔달구 신풍동	127.0128295	37.2835319
5268	경기	키와마루아지	일식	수원시 팔달구 우만동	127.0352543	37.2848251
5269	경기	철통	한식	경기 군포시 산본동	126.9228488	37.3611222
5270	강원	민속촌순두부	한식	강원 속초시 노학동	128.5298905	38.190599
5271	서울	포테이토킹(Potato King)	카페/주점	용산구 이태원동	126.9925274	37.5385142
5272	서울	나즈드라비(NAZDRAVI)	카페/주점	강남구 역삼동	127.0385535	37.5000807
5273	강원	빵마을사람들	베이커리	강원 속초시 조양동	128.5816718	38.184786
5274	서울	오리지널팬케이크하우스 이태원점	카페/주점	용산구 이태원동	126.9925274	37.5385142
5275	경기	돌배기집 나혜석거리점	한식	수원시 팔달구 인계동	127.0298898	37.268733
5276	서울	한국인의끼 신사점	한식	강남구 신사동	127.0265061	37.5238058
5277	서울	낙원	한식	서울시 강서구 외발산동	126.8208696	37.5482328
5278	서울	라미띠에(L’amiti?)	양식	강남구 신사동	127.0265061	37.5238058
5279	경기	한옥노아재(NoahJAE)	카페/주점	수원시 팔달구 신풍동	127.0128295	37.2835319
5280	서울	타파스바(TAPAS BAR)	양식	용산구 이태원동	126.9925274	37.5385142
5281	서울	방스만두	한식	강남구 역삼동	127.0385535	37.5000807
5282	서울	핑퐁펍(Seoul Pingpong Pub)	카페/주점	용산구 이태원동	126.9925274	37.5385142
5283	서울	딸부자네불백 강남역점	한식	강남구 역삼동	127.0385535	37.5000807
5284	서울	대박생삼겹	한식	강남구 신사동	127.0265061	37.5238058
5285	서울	마농트로포(ma non troppo)	카페/주점	용산구 한남동	127.0051795	37.5375402
5286	경기	옛골	한식	경기 가평군 상면	127.3377873	37.7907602
5287	제주	맥파이(MAGPIE) 제주점	카페/주점	제주 제주시 삼도이동	126.5212166	33.5126671
5288	전북	크레마	양식	전북 군산시 미룡동	126.6876009	35.9482021
5289	서울	장남식당(구 팔색삼겹살)	한식	강남구 논현동	127.0317166	37.5136758
5290	서울	카페야미(Cafe Yammy)	카페/주점	종로구 창신동	127.0124534	37.5754089
5291	서울	치베디아모(Ci Vediamo)	양식	마포구 연남동	126.921533	37.563026
5292	서울	달식탁	한식	강남구 신사동	127.0265061	37.5238058
5293	울산	한마당한우촌	한식	울산 울주군 언양읍	129.1599067	35.5847688
5294	서울	풍남골뱅이	한식	서울시 중구 을지로3가	126.9792164	37.565377
5295	경남	천화원	중식	경남 거제시 장승포동	128.7269884	34.8612014
5296	서울	쌀떡볶이나라	한식	성북구 동선동5가	127.0166732	37.5962851
5297	강원	카페누사(Cafe Noosa)	카페/주점	강원 양양군 현남면	128.7383652	37.938929
5298	서울	정광수의돈까스가게	일식	마포구 합정동	126.9090439	37.547026
5299	서울	도마뱀식당	기타/세계	마포구 망원동	126.8998549	37.5554916
5300	인천	감로다원	카페/주점	인천 강화군 삼산면	126.3202349	37.6987953
5301	서울	호미엔야미	카페/주점	강남구 논현동	127.0317166	37.5136758
5302	서울	빠따슈(Pate a Choux)	베이커리	강남구 신사동	127.0265061	37.5238058
5303	충남	낭만포차히어로즈	카페/주점	천안시 서북구 쌍용2동	127.123192	36.7962704
5304	서울	온더비카페(ON THE B CAF?)	카페/주점	강남구 신사동	127.0265061	37.5238058
5305	강원	단천식당	한식	강원 속초시 청호동	128.5964352	38.1964695
5306	경기	솔내음다래향	카페/주점	경기 양평군 용문면	127.5881093	37.5197739
5307	강원	늘푸름 임꺽정	한식	강원 홍천군 홍천읍	127.8740254	37.6642715
5308	서울	카페더키쉬(CAFE THE QUICHE)	카페/주점	성동구 성수동1가	127.0427601	37.5435094
5309	충북	앤(Anne)	카페/주점	청주시 상당구 영동	127.4855907	36.6410325
